facultad,extension,matriculas_ordinarias,matriculas_extraordinarias,retiros,publicacion_articulos_cientificos_docentes,publicacion_libros_cientificos_docentes,publicacion_revistas_cientificas_docentes,publicacion_articulo_cientifico_estudiante,publicacion_revista_cientifica_estudiante,periodo_academico
El Oro,Pasaje,65,14,26,14,74,14,26,14,10/09/2020
El Oro,Pasaje,65,14,26,14,66,14,26,14,17/09/2020
El Oro,Pasaje,65,14,10,14,78,14,10,14,24/09/2020
El Oro,Pasaje,65,14,10,14,77,14,10,14,30/09/2020
El Oro,Pasaje,65,14,10,14,89,14,26,14,08/10/2020
El Oro,Pasaje,65,14,10,14,75,14,26,14,15/10/2020
El Oro,Pasaje,65,14,10,14,75,14,26,14,22/10/2020
El Oro,Pasaje,61,14,4,14,77,14,26,14,29/10/2020
El Oro,Pasaje,61,14,4,14,43,14,26,14,05/11/2020
El Oro,Pasaje,61,14,4,14,39,14,25,14,12/11/2020
El Oro,PiÃ±as,19,14,2,14,11,14,26,14,25/11/2017
El Oro,PiÃ±as,19,14,2,14,16,14,26,14,25/11/2017
El Oro,PiÃ±as,17,14,2,14,18,14,26,14,05/06/2018
El Oro,PiÃ±as,17,14,2,14,35,14,26,14,11/02/2018
El Oro,PiÃ±as,17,14,2,14,41,14,26,14,11/02/2019
El Oro,PiÃ±as,17,14,2,14,29,14,26,14,11/02/2021
El Oro,PiÃ±as,17,14,2,14,47,14,26,14,11/02/2021
El Oro,PiÃ±as,17,14,2,14,29,14,26,14,11/02/2018
El Oro,PiÃ±as,17,14,2,14,65,14,26,14,11/06/2020
El Oro,PiÃ±as,17,14,2,14,41,14,26,14,18/06/2020
El Oro,PiÃ±as,17,14,2,14,59,14,26,14,25/06/2020
El Oro,PiÃ±as,17,14,2,14,41,14,26,14,01/07/2020
El Oro,PiÃ±as,17,14,2,14,29,14,26,14,08/07/2020
El Oro,PiÃ±as,17,14,2,14,24,14,26,14,15/07/2020
El Oro,PiÃ±as,17,14,2,14,59,14,26,14,07/09/2019
El Oro,PiÃ±as,17,14,2,14,29,14,26,14,30/07/2020
El Oro,PiÃ±as,17,14,2,14,53,14,26,14,06/08/2020
El Oro,PiÃ±as,17,14,2,14,71,14,26,14,13/08/2020
El Oro,PiÃ±as,17,14,2,14,59,14,26,14,20/08/2020
El Oro,PiÃ±as,17,14,2,14,59,14,26,14,27/08/2021
El Oro,PiÃ±as,17,14,2,14,59,14,26,14,03/09/2020
El Oro,PiÃ±as,17,14,2,14,59,14,26,14,10/09/2020
El Oro,PiÃ±as,17,14,2,14,24,14,26,14,17/09/2020
El Oro,PiÃ±as,17,14,2,14,71,14,26,14,24/09/2020
El Oro,PiÃ±as,17,14,2,14,47,14,26,14,30/09/2020
El Oro,PiÃ±as,17,14,2,14,41,14,26,14,08/10/2020
El Oro,PiÃ±as,17,14,2,14,88,14,26,14,15/10/2020
El Oro,PiÃ±as,17,14,2,14,88,14,26,14,22/10/2020
El Oro,PiÃ±as,17,14,2,14,82,14,26,14,29/10/2020
El Oro,PiÃ±as,17,14,2,14,76,14,26,14,05/11/2020
El Oro,PiÃ±as,17,14,2,14,71,14,26,14,12/11/2020
El Oro,Santa Rosa,108,2,9,14,40,14,26,14,25/11/2017
El Oro,Santa Rosa,108,2,9,14,44,14,33,14,25/11/2017
El Oro,Santa Rosa,98,2,10,14,68,14,32,14,05/06/2018
El Oro,Santa Rosa,96,2,16,14,59,14,94,14,11/02/2018
El Oro,Santa Rosa,96,2,16,14,95,32,32,14,11/02/2019
El Oro,Santa Rosa,96,2,16,14,52,32,63,14,11/02/2021
El Oro,Santa Rosa,96,2,16,14,79,50,81,14,11/02/2021
El Oro,Santa Rosa,96,2,16,14,76,32,31,14,11/02/2018
El Oro,Santa Rosa,96,2,16,14,77,32,50,14,11/06/2020
El Oro,Santa Rosa,96,2,16,14,65,32,31,14,18/06/2020
El Oro,Santa Rosa,96,2,16,14,80,32,38,14,25/06/2020
El Oro,Santa Rosa,96,2,16,14,72,32,38,14,01/07/2020
El Oro,Santa Rosa,96,2,16,14,79,32,63,14,08/07/2020
El Oro,Santa Rosa,96,2,16,14,169,32,25,14,15/07/2020
El Oro,Santa Rosa,93,2,19,14,81,32,42,14,07/09/2019
El Oro,Santa Rosa,93,2,15,14,77,32,73,14,30/07/2020
El Oro,Santa Rosa,93,2,15,14,78,32,67,14,06/08/2020
El Oro,Santa Rosa,93,2,15,14,169,32,80,14,13/08/2020
El Oro,Santa Rosa,93,2,15,14,71,32,20,14,20/08/2020
El Oro,Santa Rosa,93,2,15,14,80,32,40,14,27/08/2021
El Oro,Santa Rosa,93,2,15,2,78,32,27,32,03/09/2020
El Oro,Santa Rosa,93,2,15,14,87,32,60,14,10/09/2020
El Oro,Santa Rosa,93,2,15,14,57,32,33,14,17/09/2020
El Oro,Santa Rosa,93,2,15,14,65,50,7,14,24/09/2020
El Oro,Santa Rosa,93,2,15,14,62,50,60,14,30/09/2020
El Oro,Santa Rosa,93,2,15,14,48,50,20,14,08/10/2020
El Oro,Santa Rosa,93,2,15,14,66,50,13,14,15/10/2020
El Oro,Santa Rosa,93,2,15,14,66,50,13,14,22/10/2020
El Oro,Santa Rosa,93,2,15,14,42,14,7,14,29/10/2020
El Oro,Santa Rosa,93,2,15,14,45,50,27,14,05/11/2020
El Oro,Santa Rosa,93,2,15,14,59,50,13,14,12/11/2020
El Oro,Zaruma,10,14,26,14,30,14,26,14,25/11/2017
El Oro,Zaruma,10,14,26,14,60,14,26,14,25/11/2017
El Oro,Zaruma,10,14,26,14,60,14,26,14,05/06/2018
El Oro,Zaruma,10,14,26,14,60,14,26,14,11/02/2018
El Oro,Zaruma,10,14,26,14,60,14,26,14,11/02/2019
El Oro,Zaruma,10,14,26,14,32,14,26,14,11/02/2021
El Oro,Zaruma,10,14,26,14,171,14,26,14,11/02/2021
El Oro,Zaruma,10,14,26,14,171,14,26,14,11/02/2018
El Oro,Zaruma,10,14,26,14,50,14,26,14,11/06/2020
El Oro,Zaruma,10,14,26,14,20,14,26,14,18/06/2020
El Oro,Zaruma,10,14,26,14,60,14,26,14,25/06/2020
El Oro,Zaruma,10,14,26,14,90,14,26,14,01/07/2020
El Oro,Zaruma,10,14,26,14,171,14,26,14,08/07/2020
El Oro,Zaruma,10,14,26,14,171,14,26,14,15/07/2020
El Oro,Zaruma,10,14,26,14,40,14,26,14,07/09/2019
El Oro,Zaruma,10,14,26,14,60,14,26,14,30/07/2020
El Oro,Zaruma,10,14,26,14,80,14,26,14,06/08/2020
El Oro,Zaruma,10,14,26,14,80,14,26,14,13/08/2020
El Oro,Zaruma,10,14,26,14,60,14,26,14,20/08/2020
El Oro,Zaruma,10,14,26,14,40,14,26,14,27/08/2021
El Oro,Zaruma,10,14,26,14,50,14,26,14,03/09/2020
El Oro,Zaruma,10,14,26,14,32,14,26,14,10/09/2020
El Oro,Zaruma,10,14,26,14,50,14,26,14,17/09/2020
El Oro,Zaruma,10,14,26,14,171,14,26,14,24/09/2020
El Oro,Zaruma,10,14,26,14,90,14,26,14,30/09/2020
El Oro,Zaruma,10,14,26,14,32,14,26,14,08/10/2020
El Oro,Zaruma,10,14,26,14,80,14,26,14,15/10/2020
El Oro,Zaruma,10,14,26,14,80,14,26,14,22/10/2020
El Oro,Zaruma,10,14,26,14,50,14,26,14,29/10/2020
El Oro,Zaruma,10,14,26,14,80,14,26,14,05/11/2020
El Oro,Zaruma,10,14,26,14,32,14,26,14,12/11/2020
Esmeraldas,Atacames,19,14,26,14,32,14,26,14,25/11/2017
Esmeraldas,Atacames,19,14,26,14,21,14,26,14,25/11/2017
Esmeraldas,Atacames,19,14,26,14,42,14,26,14,05/06/2018
Esmeraldas,Atacames,19,14,26,14,58,14,26,14,11/02/2018
Esmeraldas,Atacames,19,14,26,14,42,14,26,14,11/02/2019
Esmeraldas,Atacames,19,14,26,14,37,14,26,14,11/02/2021
Esmeraldas,Atacames,19,14,26,14,32,14,26,14,11/02/2021
Esmeraldas,Atacames,19,14,26,14,58,14,26,14,11/02/2018
Esmeraldas,Atacames,19,14,3,14,42,14,26,14,11/06/2020
Esmeraldas,Atacames,19,14,3,14,42,14,33,14,18/06/2020
Esmeraldas,Atacames,19,14,3,14,63,14,32,14,25/06/2020
Esmeraldas,Atacames,19,14,3,14,47,14,32,14,01/07/2020
Esmeraldas,Atacames,19,14,5,14,58,14,80,14,08/07/2020
Esmeraldas,Atacames,19,14,5,14,47,14,40,14,15/07/2020
Esmeraldas,Atacames,19,14,4,14,63,14,50,14,07/09/2019
Esmeraldas,Atacames,19,14,4,14,37,14,75,14,30/07/2020
Esmeraldas,Atacames,19,14,8,14,42,14,13,14,06/08/2020
Esmeraldas,Atacames,19,14,8,14,32,14,38,14,13/08/2020
Esmeraldas,Atacames,19,14,8,14,42,14,25,14,20/08/2020
Esmeraldas,Atacames,19,14,8,14,58,14,25,14,27/08/2021
Esmeraldas,Atacames,19,14,8,14,63,14,26,14,03/09/2020
Esmeraldas,Atacames,19,14,8,14,58,14,26,14,10/09/2020
Esmeraldas,Atacames,19,14,8,14,68,14,13,14,17/09/2020
Esmeraldas,Atacames,19,14,8,14,63,14,25,14,24/09/2020
Esmeraldas,Atacames,19,14,8,14,58,14,25,14,30/09/2020
Esmeraldas,Atacames,19,14,8,14,21,14,13,14,08/10/2020
Esmeraldas,Atacames,19,14,8,14,53,14,25,14,15/10/2020
Esmeraldas,Atacames,19,14,8,14,53,14,25,14,22/10/2020
Esmeraldas,Atacames,19,14,8,14,37,14,26,14,29/10/2020
Esmeraldas,Atacames,19,14,8,14,74,14,13,14,05/11/2020
Esmeraldas,Atacames,19,14,8,14,42,14,13,14,12/11/2020
Esmeraldas,Eloy Alfaro,38,14,6,14,29,14,26,14,25/11/2017
Esmeraldas,Eloy Alfaro,38,14,4,14,18,14,26,14,25/11/2017
Esmeraldas,Eloy Alfaro,38,14,4,14,32,14,26,14,05/06/2018
Esmeraldas,Eloy Alfaro,38,14,2,14,26,14,50,14,11/02/2018
Esmeraldas,Eloy Alfaro,38,14,4,14,24,14,26,14,11/02/2019
Esmeraldas,Eloy Alfaro,38,14,4,14,13,14,25,14,11/02/2021
Esmeraldas,Eloy Alfaro,38,14,4,14,29,14,25,14,11/02/2021
Esmeraldas,Eloy Alfaro,38,14,4,14,29,14,50,14,11/02/2018
Esmeraldas,Eloy Alfaro,38,14,26,14,47,14,26,14,11/06/2020
Esmeraldas,Eloy Alfaro,38,14,26,14,21,14,26,14,18/06/2020
Esmeraldas,Eloy Alfaro,38,14,26,14,34,14,26,14,25/06/2020
Esmeraldas,Eloy Alfaro,38,14,26,14,32,14,26,14,01/07/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,24,14,33,14,08/07/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,37,14,26,14,15/07/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,26,14,26,14,07/09/2019
Esmeraldas,Eloy Alfaro,38,14,3,14,42,14,26,14,30/07/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,32,14,26,14,06/08/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,26,14,26,14,13/08/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,24,14,26,14,20/08/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,42,14,26,14,27/08/2021
Esmeraldas,Eloy Alfaro,38,14,3,14,29,14,26,14,03/09/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,21,14,26,14,10/09/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,34,14,26,14,17/09/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,50,14,26,14,24/09/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,45,14,26,14,30/09/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,45,14,26,14,08/10/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,37,14,26,14,15/10/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,37,14,26,14,22/10/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,24,14,26,14,29/10/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,29,14,26,14,05/11/2020
Esmeraldas,Eloy Alfaro,38,14,3,14,29,14,26,14,12/11/2020
Esmeraldas,Esmeraldas,201,10,30,9,44,50,77,78,25/11/2017
Esmeraldas,Esmeraldas,97,10,94,30,72,14,30,47,25/11/2017
Esmeraldas,Esmeraldas,141,10,60,10,44,14,60,32,05/06/2018
Esmeraldas,Esmeraldas,137,10,64,10,71,14,72,90,11/02/2018
Esmeraldas,Esmeraldas,137,2,64,14,49,14,84,79,11/02/2019
Esmeraldas,Esmeraldas,137,2,64,14,39,14,72,86,11/02/2021
Esmeraldas,Esmeraldas,137,1,64,15,34,14,73,32,11/02/2021
Esmeraldas,Esmeraldas,137,1,64,16,40,14,63,88,11/02/2018
Esmeraldas,Esmeraldas,137,1,64,17,41,14,41,32,11/06/2020
Esmeraldas,Esmeraldas,137,1,64,20,40,14,44,85,18/06/2020
Esmeraldas,Esmeraldas,137,1,64,20,45,14,38,85,25/06/2020
Esmeraldas,Esmeraldas,137,1,64,20,44,14,38,90,01/07/2020
Esmeraldas,Esmeraldas,137,1,64,20,41,14,34,80,08/07/2020
Esmeraldas,Esmeraldas,137,1,64,20,42,14,28,80,15/07/2020
Esmeraldas,Esmeraldas,137,1,64,20,53,14,38,171,07/09/2019
Esmeraldas,Esmeraldas,137,1,64,20,48,14,34,55,30/07/2020
Esmeraldas,Esmeraldas,107,1,94,20,65,14,20,171,06/08/2020
Esmeraldas,Esmeraldas,107,1,94,20,64,14,17,45,13/08/2020
Esmeraldas,Esmeraldas,107,1,94,20,74,14,22,55,20/08/2020
Esmeraldas,Esmeraldas,107,1,95,20,61,14,14,55,27/08/2021
Esmeraldas,Esmeraldas,107,1,95,1,92,14,12,14,03/09/2020
Esmeraldas,Esmeraldas,107,10,89,10,73,30,11,80,10/09/2020
Esmeraldas,Esmeraldas,107,10,89,10,75,50,11,60,17/09/2020
Esmeraldas,Esmeraldas,107,10,89,10,79,50,13,90,24/09/2020
Esmeraldas,Esmeraldas,107,10,89,10,76,50,11,60,30/09/2020
Esmeraldas,Esmeraldas,107,10,89,10,90,90,8,40,08/10/2020
Esmeraldas,Esmeraldas,107,10,89,10,91,171,10,50,15/10/2020
Esmeraldas,Esmeraldas,107,10,89,10,91,171,10,50,22/10/2020
Esmeraldas,Esmeraldas,137,10,94,10,76,80,7,90,29/10/2020
Esmeraldas,Esmeraldas,137,10,94,10,63,80,2,50,05/11/2020
Esmeraldas,Esmeraldas,137,10,94,10,80,32,4,60,12/11/2020
Esmeraldas,Muisne,20,14,2,14,5,14,50,14,25/11/2017
Esmeraldas,Muisne,20,14,2,14,20,14,26,14,25/11/2017
Esmeraldas,Muisne,20,14,2,14,25,14,26,14,05/06/2018
Esmeraldas,Muisne,20,14,2,14,30,14,150,14,11/02/2018
Esmeraldas,Muisne,20,14,3,14,20,14,32,14,11/02/2019
Esmeraldas,Muisne,10,14,12,14,40,14,33,14,11/02/2021
Esmeraldas,Muisne,10,14,12,14,40,14,8,14,11/02/2021
Esmeraldas,Muisne,10,14,12,14,10,14,8,14,11/02/2018
Esmeraldas,Muisne,10,14,12,14,50,14,8,14,11/06/2020
Esmeraldas,Muisne,10,14,12,14,30,14,26,14,18/06/2020
Esmeraldas,Muisne,10,14,12,14,30,14,26,14,25/06/2020
Esmeraldas,Muisne,10,14,12,14,30,14,25,14,01/07/2020
Esmeraldas,Muisne,10,14,12,14,60,14,8,14,08/07/2020
Esmeraldas,Muisne,10,14,12,14,20,14,26,14,15/07/2020
Esmeraldas,Muisne,10,14,12,14,30,14,26,14,07/09/2019
Esmeraldas,Muisne,10,14,12,14,50,14,26,14,30/07/2020
Esmeraldas,Muisne,10,14,12,14,30,14,26,14,06/08/2020
Esmeraldas,Muisne,10,14,12,14,30,14,26,14,13/08/2020
Esmeraldas,Muisne,10,14,12,14,171,14,26,14,20/08/2020
Esmeraldas,Muisne,10,14,12,14,20,14,8,14,27/08/2021
Esmeraldas,Muisne,10,14,10,14,30,14,26,14,03/09/2020
Esmeraldas,Muisne,10,14,10,14,30,14,10,14,10/09/2020
Esmeraldas,Muisne,10,14,10,14,32,14,26,14,17/09/2020
Esmeraldas,Muisne,20,14,2,14,35,14,26,14,24/09/2020
Esmeraldas,Muisne,20,14,2,14,40,14,26,14,30/09/2020
Esmeraldas,Muisne,20,14,2,14,50,14,26,14,08/10/2020
Esmeraldas,Muisne,20,14,2,14,40,14,26,14,15/10/2020
Esmeraldas,Muisne,20,14,2,14,40,14,26,14,22/10/2020
Esmeraldas,Muisne,20,14,2,14,35,14,26,14,29/10/2020
Esmeraldas,Muisne,20,14,2,14,15,14,26,14,05/11/2020
Esmeraldas,Muisne,20,14,2,14,20,14,26,14,12/11/2020
Esmeraldas,QuinindÃ©,22,14,26,14,59,14,26,14,25/11/2017
Esmeraldas,QuinindÃ©,22,14,26,14,77,14,26,14,25/11/2017
Esmeraldas,QuinindÃ©,22,14,26,14,68,14,26,14,05/06/2018
Esmeraldas,QuinindÃ©,22,14,26,14,59,14,26,14,11/02/2018
Esmeraldas,QuinindÃ©,22,14,26,14,77,14,26,14,11/02/2019
Esmeraldas,QuinindÃ©,22,14,26,14,45,14,26,14,11/02/2021
Esmeraldas,QuinindÃ©,22,14,26,14,50,14,26,14,11/02/2021
Esmeraldas,QuinindÃ©,22,14,26,14,64,14,26,14,11/02/2018
Esmeraldas,QuinindÃ©,22,14,26,14,73,14,26,14,11/06/2020
Esmeraldas,QuinindÃ©,22,14,26,14,45,14,26,14,18/06/2020
Esmeraldas,QuinindÃ©,22,14,26,14,77,14,26,14,25/06/2020
Esmeraldas,QuinindÃ©,22,14,26,14,27,14,26,14,01/07/2020
Esmeraldas,QuinindÃ©,22,14,26,14,50,14,26,14,08/07/2020
Esmeraldas,QuinindÃ©,22,14,26,14,55,14,26,14,15/07/2020
Esmeraldas,QuinindÃ©,22,14,26,14,64,14,26,14,07/09/2019
Esmeraldas,QuinindÃ©,22,14,26,14,64,14,26,14,30/07/2020
Esmeraldas,QuinindÃ©,22,14,26,14,73,14,26,14,06/08/2020
Esmeraldas,QuinindÃ©,22,14,26,14,77,14,26,14,13/08/2020
Esmeraldas,QuinindÃ©,22,14,26,14,41,14,26,14,20/08/2020
Esmeraldas,QuinindÃ©,22,14,26,14,91,14,26,14,27/08/2021
Esmeraldas,QuinindÃ©,22,14,26,14,55,14,26,14,03/09/2020
Esmeraldas,QuinindÃ©,22,14,26,14,59,14,26,14,10/09/2020
Esmeraldas,QuinindÃ©,22,14,26,14,86,14,26,14,17/09/2020
Esmeraldas,QuinindÃ©,22,14,26,14,27,14,26,14,24/09/2020
Esmeraldas,QuinindÃ©,22,14,26,14,59,14,26,14,30/09/2020
Esmeraldas,QuinindÃ©,22,14,26,14,64,14,26,14,08/10/2020
Esmeraldas,QuinindÃ©,22,14,26,14,64,14,26,14,15/10/2020
Esmeraldas,QuinindÃ©,22,14,26,14,64,14,26,14,22/10/2020
Esmeraldas,QuinindÃ©,22,14,26,14,41,14,26,14,29/10/2020
Esmeraldas,QuinindÃ©,22,14,26,14,23,14,26,14,05/11/2020
Esmeraldas,QuinindÃ©,22,14,26,14,41,14,26,14,12/11/2020
Esmeraldas,San Lorenzo,58,14,26,14,16,14,26,14,25/11/2017
Esmeraldas,San Lorenzo,6,14,6,14,50,14,26,14,25/11/2017
Esmeraldas,San Lorenzo,52,14,6,14,21,14,26,14,05/06/2018
Esmeraldas,San Lorenzo,52,14,8,14,13,14,13,14,11/02/2018
Esmeraldas,San Lorenzo,52,14,8,14,15,14,13,14,11/02/2019
Esmeraldas,San Lorenzo,52,14,8,14,25,14,25,14,11/02/2021
Esmeraldas,San Lorenzo,52,14,8,14,27,14,25,14,11/02/2021
Esmeraldas,San Lorenzo,52,14,8,14,23,14,25,14,11/02/2018
Esmeraldas,San Lorenzo,52,14,8,14,17,14,25,14,11/06/2020
Esmeraldas,San Lorenzo,52,14,8,14,35,14,25,14,18/06/2020
Esmeraldas,San Lorenzo,52,14,8,14,21,14,38,14,25/06/2020
Esmeraldas,San Lorenzo,52,14,8,14,21,14,26,14,01/07/2020
Esmeraldas,San Lorenzo,52,14,8,14,27,14,13,14,08/07/2020
Esmeraldas,San Lorenzo,52,14,8,14,27,14,25,14,15/07/2020
Esmeraldas,San Lorenzo,52,14,8,14,38,14,25,14,07/09/2019
Esmeraldas,San Lorenzo,52,14,8,14,21,14,25,14,30/07/2020
Esmeraldas,San Lorenzo,52,14,8,14,33,14,26,14,06/08/2020
Esmeraldas,San Lorenzo,52,14,8,14,29,14,13,14,13/08/2020
Esmeraldas,San Lorenzo,52,14,8,14,40,14,26,14,20/08/2020
Esmeraldas,San Lorenzo,52,14,8,14,42,14,13,14,27/08/2021
Esmeraldas,San Lorenzo,52,14,6,14,27,14,33,14,03/09/2020
Esmeraldas,San Lorenzo,52,14,6,14,33,14,17,14,10/09/2020
Esmeraldas,San Lorenzo,52,14,6,14,23,14,26,14,17/09/2020
Esmeraldas,San Lorenzo,52,14,8,14,40,14,26,14,24/09/2020
Esmeraldas,San Lorenzo,52,14,8,14,35,14,26,14,30/09/2020
Esmeraldas,San Lorenzo,52,14,8,14,13,14,26,14,08/10/2020
Esmeraldas,San Lorenzo,52,14,8,14,38,14,26,14,15/10/2020
Esmeraldas,San Lorenzo,52,14,8,14,38,14,26,14,22/10/2020
Esmeraldas,San Lorenzo,52,14,8,14,35,14,26,14,29/10/2020
Esmeraldas,San Lorenzo,52,14,8,14,27,14,26,14,05/11/2020
Esmeraldas,San Lorenzo,52,14,8,14,27,14,26,14,12/11/2020
GalÃ¡pagos,San CristÃ³bal,23,14,2,4,22,14,26,14,25/11/2017
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,24,14,26,14,25/11/2017
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,19,14,26,14,05/06/2018
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,33,14,26,14,11/02/2018
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,33,14,32,14,11/02/2019
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,33,14,50,14,11/02/2021
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,24,14,26,14,11/02/2021
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,24,14,26,14,11/02/2018
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,14,14,26,14,11/06/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,19,14,26,14,18/06/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,5,14,26,14,25/06/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,14,14,26,14,01/07/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,52,14,26,14,08/07/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,33,14,26,14,15/07/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,52,14,26,14,07/09/2019
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,48,14,26,14,30/07/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,43,14,26,14,06/08/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,38,14,26,14,13/08/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,48,14,26,14,20/08/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,48,14,26,14,27/08/2021
GalÃ¡pagos,San CristÃ³bal,21,1,2,1,43,14,26,14,03/09/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,5,14,50,14,10/09/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,5,14,32,33,17/09/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,19,14,26,67,24/09/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,48,14,26,67,30/09/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,57,14,26,67,08/10/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,43,32,14,67,15/10/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,43,32,14,67,22/10/2020
GalÃ¡pagos,San CristÃ³bal,21,1,2,3,57,14,26,14,29/10/2020
GalÃ¡pagos,San CristÃ³bal,21,1,3,3,43,14,32,33,05/11/2020
GalÃ¡pagos,San CristÃ³bal,21,1,3,3,19,14,33,67,12/11/2020
GalÃ¡pagos,Santa Cruz,15,14,7,14,20,14,57,14,25/11/2017
GalÃ¡pagos,Santa Cruz,14,14,7,14,36,14,26,14,25/11/2017
GalÃ¡pagos,Santa Cruz,14,14,7,14,36,14,26,14,05/06/2018
GalÃ¡pagos,Santa Cruz,15,14,7,14,53,14,14,14,11/02/2018
GalÃ¡pagos,Santa Cruz,15,14,6,1,60,14,17,14,11/02/2019
GalÃ¡pagos,Santa Cruz,15,14,6,1,27,14,17,14,11/02/2021
GalÃ¡pagos,Santa Cruz,15,14,6,1,33,14,26,14,11/02/2021
GalÃ¡pagos,Santa Cruz,15,14,6,1,27,14,26,14,11/02/2018
GalÃ¡pagos,Santa Cruz,15,14,6,1,47,14,26,14,11/06/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,20,14,26,14,18/06/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,13,14,26,14,25/06/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,73,14,26,14,01/07/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,13,14,26,14,08/07/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,20,14,26,14,15/07/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,27,14,26,14,07/09/2019
GalÃ¡pagos,Santa Cruz,15,14,6,2,67,14,26,14,30/07/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,33,14,26,14,06/08/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,27,14,26,14,13/08/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,33,14,26,14,20/08/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,33,14,26,14,27/08/2021
GalÃ¡pagos,Santa Cruz,15,14,26,14,67,14,26,14,03/09/2020
GalÃ¡pagos,Santa Cruz,15,14,26,14,27,14,26,14,10/09/2020
GalÃ¡pagos,Santa Cruz,15,14,26,14,20,14,26,14,17/09/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,47,14,33,14,24/09/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,47,14,26,14,30/09/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,47,14,26,14,08/10/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,20,14,26,14,15/10/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,20,14,26,14,22/10/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,47,14,17,14,29/10/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,27,14,50,14,05/11/2020
GalÃ¡pagos,Santa Cruz,15,14,6,2,33,14,17,14,12/11/2020
Guayas,Balzar,15,14,9,14,27,14,32,14,25/11/2017
Guayas,Balzar,15,14,14,14,27,14,71,14,25/11/2017
Guayas,Balzar,15,14,14,14,33,14,71,14,05/06/2018
Guayas,Balzar,10,14,18,14,30,14,33,14,11/02/2018
Guayas,Balzar,10,14,18,14,60,14,39,14,11/02/2019
Guayas,Balzar,10,14,18,14,60,14,39,14,11/02/2021
Guayas,Balzar,10,14,18,14,80,14,11,14,11/02/2021
Guayas,Balzar,10,14,18,14,50,14,39,14,11/02/2018
Guayas,Balzar,10,14,18,14,30,14,11,14,11/06/2020
Guayas,Balzar,10,14,18,14,40,14,11,14,18/06/2020
Guayas,Balzar,10,14,18,14,20,14,17,14,25/06/2020
Guayas,Balzar,10,14,18,14,40,14,11,14,01/07/2020
